10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Tue Sep 28 15:19:22 2021
*------------------------------------------------------------------------------*
5,ANALOG,5,3,4,94,8
*,record,pStation,Key,Name,SystemTimeSec,Quality,
,223,6,"03006008","1_BUSPT_B2_HZ",1632744020,4,
,224,6,"03006009","13_XFMR_P_T3_MW",1632744020,4,
,225,6,"03006010","13_XFMR_P_T3_MVAR",1632744020,4,
,226,6,"03006011","13_XFMR_P_T3_OLTC",1632744020,4,
,227,6,"03006012","13_XFMR_P_T4_MW",1632744020,4,
,228,6,"03006013","13_XFMR_P_T4_MVAR",1632744020,4,
,229,6,"03006014","13_XFMR_P_T4_OLTC",1632744020,4,
,230,6,"03006015","3_BUSPT_B2_KV",1632744020,4,
,231,6,"03006016","GNKL1_AG Frequency",1632744020,4,
,232,6,"03006017","3_GNKL1_SZLN2_MW",1632744020,16,
,233,6,"03006018","3_GNKL1_SZLN2_MVAR",1632744020,16,
,234,6,"03006019","3_GNKL1_SZLN3_MW",1632744020,16,
,235,6,"03006020","3_GNKL1_SZLN3_MVAR",1632744020,4,
,236,6,"03006021","1_GNKL1_GTKL1_MW",1632822525,0,
,237,6,"03006022","1_GNKL1_GTKL1_MVAR",1632822510,0,
,238,6,"03006023","1_BUSPT_B1_KV",1632822510,0,
,239,6,"03006024","1_BUSPT_B1_HZ",1632822265,0,
,240,6,"03006025","13_XFMR_P_T1_MW",1632744020,4,
,241,6,"03006026","13_XFMR_P_T1_MVAR",1632744020,4,
,242,6,"03006027","13_XFMR_P_T1_OLTC",1632744020,4,
,243,6,"03006028","13_XFMR_P_T2_MW",1632744020,4,
,244,6,"03006029","13_XFMR_P_T2_MVAR",1632744020,4,
,245,6,"03006030","13_XFMR_P_T2_OLTC",1632744020,4,
,246,6,"03006031","3_BUSPT_B1_KV",1632822510,0,
,247,6,"03006032","3_BUSPT_B1_HZ",1632822465,0,
,248,6,"03006033","3_GNKL1_SZLN1_MW",1632822525,0,
,249,6,"03006034","3_GNKL1_SZLN1_MVAR",1632822510,0,
,250,7,"03007001","2_RMGR2_ANTP2_MW",1632822550,0,
,251,7,"03007002","2_RMGR2_ANTP2_MVAR",1632744020,4,
,252,7,"03007003","2_RMGR2_SHPM2_MW",1632822550,0,
,253,7,"03007004","2_RMGR2_SHPM2_MVAR",1632822550,0,
,254,7,"03007005","23_XFMR_P_T1_MW",1632822550,0,
,255,7,"03007006","23_XFMR_P_T1_MVAR",1632822550,0,
,256,7,"03007007","23_XFMR_P_T1_OLTC",1632744020,4,
,257,7,"03007008","23_XFMR_P_T2_MW",1632822550,0,
,258,7,"03007009","23_XFMR_P_T2_MVAR",1632822550,0,
,259,7,"03007010","23_XFMR_P_T2_OLTC",1632744020,4,
,260,7,"03007011","2_B1_KV",1632817120,1,
,261,7,"03007012","2_B1_HZ",1632822550,0,
,262,7,"03007013","3_G1_MW",1632822550,0,
,263,7,"03007014","3_G1_MVAR",1632822550,0,
,264,7,"03007015","3_G2_MW",1632822550,0,
,265,7,"03007016","3_G2_MVAR",1632822550,0,
,266,7,"03007017","3_G3_MW",1632822550,0,
