10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Tue Sep 28 15:19:23 2021
*------------------------------------------------------------------------------*
4,STATUS,5,3,4,83,8
*,record,pStation,Key,Name,SystemTimeSec,Quality,
,265,6,"01006028","3_GNKL1_SZLN1_30389L",1632744033,4,
,266,6,"01006029","3_BUSPT_B2_3B289",1632744033,4,
,267,6,"01006030","1_BUSPT_B2_1B289",1632744033,4,
,268,6,"01006031","13_XFMR_P_T1_10289A",1632744033,4,
,269,6,"01006032","1_BUSPT_B1_1B189",1632744033,4,
,270,6,"01006033","3_BUSPT_B1_3B189",1632744033,4,
,271,6,"01006034","1_GNKL1_GTKL1_10189L",1632744033,4,
,272,6,"01006035","1_GNKL1_GTKL1_10189A",1632744033,4,
,273,7,"01007002","2_RMGR2_ANTP2_20189A",1632744033,0,
,274,7,"01007003","2_RMGR2_ANTP2_20152",1632744033,0,
,275,7,"01007004","2_RMGR2_ANTP2_20189L",1632744033,16,
,276,7,"01007005","2_RMGR2_SHPM2_20289A",1632744033,16,
,277,7,"01007006","2_RMGR2_SHPM2_20252",1632744033,0,
,278,7,"01007007","2_RMGR2_SHPM2_20289L",1632744033,16,
,279,7,"01007008","23_XFMR_P_T1_20389A",1632744033,16,
,280,7,"01007009","23_XFMR_P_T1_20352",1632744033,0,
,281,7,"01007010","23_XFMR_P_T2_20489A",1632744033,16,
,282,7,"01007011","23_XFMR_P_T2_20452",1632803736,0,
,283,7,"01007012","2_RMGR2_RAYL21_20589A",1632744033,16,
,284,7,"01007013","2_RMGR2_RAYL21_20552",1632818661,0,
,285,7,"01007014","2_RMGR2_RAYL21_20589L",1632744033,16,
,286,7,"01007015","2_RMGR2_RAYL22_20689A",1632744033,16,
,287,7,"01007016","2_RMGR2_RAYL22_20652",1632821811,0,
,288,7,"01007017","2_RMGR2_RAYL22_20689L",1632744033,16,
,289,7,"01007018","23_T1_30189A",1632744033,0,
,290,7,"01007019","23_T1_30152",1632744033,0,
,291,7,"01007020","23_T2_30289A",1632744033,0,
,292,7,"01007021","23_T2_30252",1632803726,0,
,293,7,"01007022","3_G6_30852G",1632744033,4,
,294,7,"01007023","2_BUSPT_B1_2B189",1632744033,4,
,295,8,"01008001","1_KMKT1_TDPT2_10189A",1632744033,16,
,296,8,"01008002","1_KMKT1_TDPT2_10152",1632822146,0,
,297,8,"01008003","1_KMKT1_TDPT3_10189L",1632744033,16,
,298,8,"01008004","13_XFMR_P_T1_10289A",1632822146,0,
,299,8,"01008005","1_DUMMY_10452",1632822146,0,
,300,8,"01008006","13_XFMR_P_T1_10252",1632822146,0,
,301,8,"01008007","13_XFMR_P_T2_10352",1632822146,0,
,302,8,"01008008","13_XFMR_S_T2_10452",1534487400,0,
,303,8,"01008009","13_XFMR_S_T2_30152",1632822146,0,
,304,8,"01008010","3_KMKT1_PTLR_30489A",1632822146,0,
,305,8,"01008011","3_KMKT1_PTLR_30452",1632822146,0,
,306,8,"01008012","3_KMKT1_PTLR_30489L",1632822146,0,
,307,8,"01008013","3_KMKT1_BHEL_30589A",1632822146,0,
