10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Thu Feb 17 09:00:00 2022
*------------------------------------------------------------------------------*
5,ANALOG,5,3,4,94,8,20
*,record,pStation,Key,Name,SystemTimeSec,Quality,Value,
,249,6,"03006034","3_GNKL1_SZLN1_MVAR",1645068556,0,0.01301843,
,250,7,"03007001","2_RMGR2_ANTP2_MW",1645068585,0,-121.2485,
,251,7,"03007002","2_RMGR2_ANTP2_MVAR",1644025495,4,1,
,252,7,"03007003","2_RMGR2_SHPM2_MW",1645068585,0,2.053278,
,253,7,"03007004","2_RMGR2_SHPM2_MVAR",1645068585,0,0.3468791,
,254,7,"03007005","23_XFMR_P_T1_MW",1645068585,0,10.50838,
,255,7,"03007006","23_XFMR_P_T1_MVAR",1645068585,0,4.206637,
,256,7,"03007007","23_XFMR_P_T1_OLTC",1644025495,4,3.2882,
,257,7,"03007008","23_XFMR_P_T2_MW",1645068585,0,15.29917,
,258,7,"03007009","23_XFMR_P_T2_MVAR",1645068585,0,6.310006,
,259,7,"03007010","23_XFMR_P_T2_OLTC",1644025495,4,24.84812,
,260,7,"03007011","2_B1_KV",1645019995,1,199.8074,
,261,7,"03007012","2_B1_HZ",1645068585,0,50.06348,
,262,7,"03007013","3_G1_MW",1645068585,0,2.616379e-05,
,263,7,"03007014","3_G1_MVAR",1645068585,0,0.0005222351,
,264,7,"03007015","3_G2_MW",1645068585,0,0.001136571,
,265,7,"03007016","3_G2_MVAR",1645068585,0,-0.040883,
,266,7,"03007017","3_G3_MW",1645068585,0,0.0003091005,
,267,7,"03007018","3_G3_MVAR",1645068585,0,0.04766561,
,268,7,"03007019","3_G4_MW",1645068585,0,9.101277e-05,
,269,7,"03007020","3_G4_MVAR",1645068585,0,-0.003314408,
,270,7,"03007021","3_G5_MW",1644025495,4,5,
,271,7,"03007022","3_G5_MVAR",1644025495,4,-0.8115596,
,272,7,"03007023","2_RMGR2_RAYL21_MW",1645068585,0,0.1565616,
,273,7,"03007024","2_RMGR2_RAYL21_MVAR",1645068585,0,-7.943858,
,274,7,"03007025","2_RMGR2_RAYL22_MW",1645068585,0,0.1721189,
,275,7,"03007026","2_RMGR2_RAYL22_MVAR",1645068585,0,-7.959496,
,276,7,"03007027","3_G6_MW",1645068585,0,-0.009646441,
,277,7,"03007028","3_G6_MVAR",1645068585,0,0.05711108,
,278,8,"03008001","1_KMKT1_TDPT2_MW",1645067960,0,-23.37709,
,279,8,"03008002","1_KMKT1_TDPT2_MVAR",1645068510,0,-10.11272,
,280,8,"03008003","1_B1_KV",1645068485,0,129.3226,
,281,8,"03008004","1_B1_HZ",1645062610,16,5,
,282,8,"03008005","13_XFMR_P_T1_MW",1645067900,0,9.897143,
,283,8,"03008006","13_XFMR_P_T1_MVAR",1645068385,0,3.656079,
,284,8,"03008007","13_XFMR_P_T1_OLTC",1644025495,4,-8.007752,
,285,8,"03008008","13_XFMR_P_T2_MW",1645067960,0,14.16237,
,286,8,"03008009","13_XFMR_P_T2_MVAR",1645068450,0,6.313648,
,287,8,"03008010","13_XFMR_P_T2_OLTC",1644025495,4,0.00055366,
,288,8,"03008011","3_KMKT1_PTLR_MW",1645068025,0,14.176,
,289,8,"03008012","3_KMKT1_PTLR_MVAR",1645068450,0,3.769179,
,290,8,"03008013","3_KMKT1_BHEL_MW",1645068570,0,0.005167236,
,291,8,"03008014","3_KMKT1_BHEL_MVAR",1645068570,0,-0.04513663,
,292,8,"03008015","3_KMKT1_HCSC_MW",1645067171,0,0,
,293,8,"03008016","3_KMKT1_HCSC_MVAR",1645067171,0,0,
,294,8,"03008017","3_KMKT1_KPR_MW",1645068025,0,12.59282,
,295,8,"03008018","3_KMKT1_KPR_MVAR",1645068450,0,4.798409,
,296,8,"03008019","3_KMKT1_TML_MW",1645067290,0,6.33794,
,297,8,"03008020","3_KMKT1_TML_MVAR",1645068570,0,0.4501919,
,298,8,"03008021","3_KMKT1_RCI_MW",1645068450,0,0,
,299,8,"03008022","3_KMKT1_RCI_MVAR",1645068145,0,0,
,300,8,"03008023","3_KMKT1_VASAVI_MW",1645068570,0,0.0006063414,
,301,8,"03008024","3_KMKT1_VASAVI_MVAR",1645068570,0,-0.02783146,
,302,8,"03008025","3_KMKT1_WSCRE_MW",1645068570,0,2.704271e-05,
,303,8,"03008026","3_KMKT1_WSCRE_MVAR",1645068570,0,0.03139864,
,304,8,"03008027","3_KMKT1_REPEL_MW",1645014605,4,-0.2887609,
,305,8,"03008028","3_KMKT1_REPEL_MVAR",1645068570,0,0.1690771,
,306,8,"03008029","3_B1_KV",1645065040,0,33.93301,
,307,8,"03008030","3_B1_HZ",1645062610,0,50.03135,
,308,8,"03008031","3_KMKT1_CAPB_MW",1644025495,16,1,
,309,8,"03008032","3_KMKT1_CAPB_MVAR",1644025495,16,2,
,310,8,"03008033","3_KMKT1_AUXTF_MW",1644025495,4,8.342666,
,311,8,"03008034","3_KMKT1_AUXTF_MVAR",1644025495,4,-4.344617,
,312,9,"03009001","2_TDPT2_BRPL2_MW",1645068515,0,-63.73515,
,313,9,"03009002","2_TDPT2_BRPL2_MVAR",1645068576,0,-15.35989,
,314,9,"03009003","21_XFMR_S_T1_MW",1645068515,0,-43.7899,
,315,9,"03009004","21_XFMR_S_T1_MVAR",1645068596,0,-63.99122,
,316,9,"03009005","21_XFMR_P_T1_OLTC",1645068096,0,35.05575,
,317,9,"03009006","21_XFMR_S_T2_MW",1645068456,0,-40.78711,
,318,9,"03009007","21_XFMR_S_T2_MVAR",1645068576,0,-16.83485,
,319,9,"03009008","21_XFMR_P_T2_OLTC",1645068395,0,24.65199,
,320,9,"03009009","1_TDPT2_RTKM1_MW",1645068576,0,9.911881,
,321,9,"03009010","1_TDPT2_RTKM1_MVAR",1645068576,0,-1.635464,
,322,9,"03009011","1_TDPT2_KDPR2_MW",1645068576,0,-56.61868,
,323,9,"03009012","1_TDPT2_KDPR2_MVAR",1645068576,0,3.572832,
,324,9,"03009013","1_TDPT2_KMKT1_MW",1645050696,0,0.2262863,
,325,9,"03009014","1_TDPT2_KMKT1_MVAR",1645054595,0,0.1118915,
,326,9,"03009015","13_XFMR_P_T1_MW",1645068336,0,15.5858,
,327,9,"03009016","13_XFMR_P_T1_MVAR",1645068515,0,5.470411,
